Index,m/z,RT [min],Molecular Weight,Calibration RT [min]
2992,346.15482,2.469,345.14754,2.469
2993,346.19711,4.218,345.18984,4.218
2994,346.89786,0.718,323.90864,0.718
2995,347.13382,0.644,346.12654,0.644
2996,347.17938,11.739,346.17211,11.739
2997,347.21716,5.944,346.20989,5.944
2998,347.21729,6.724,346.21001,6.724
2999,347.2178,8.771666667,346.2105,8.771666667
3000,347.2217,8.746666667,346.2144,8.746666667
3001,347.29794,11.72,346.29067,11.72
3002,347.41647,11.696,346.4092,11.696
3003,347.90335,0.802,346.89607,0.802
3004,348.07,0.73,347.0627,0.73
3005,348.07,0.73,347.0627,0.73
3006,348.07019,2.873,347.06291,2.873
3007,348.071,0.73,347.0637,0.73
3008,348.07947,0.726,347.07219,0.726
3009,348.0983,3.873333333,347.091,3.873333333
3010,348.2903,15.83333333,347.283,15.83333333
3011,348.31073,17.427,347.30345,17.427
3012,348.81381,0.738,347.80654,0.738
3013,348.83447,0.73,347.8272,0.73
3014,348.98969,1.046,347.98241,1.046
3015,349.06165,0.857,348.05437,0.857
3016,349.06171,1.04,348.05443,1.04
3017,349.1174,1.009,348.11012,1.009
3018,349.32849,18.576,348.32121,18.576
3019,350.10153,1.054,349.09426,1.054
3020,350.10156,1.252,349.09429,1.252
3021,350.1137,3.953333333,349.1064,3.953333333
3022,350.20743,7.086,349.20015,7.086
3023,350.21066,3.847,698.40677,3.847
3024,350.21082,3.849,349.20354,3.849
3025,350.25763,17.427,698.50071,17.427
3026,350.29333,21.634,698.57212,21.634
3027,350.31662,11.719,349.30934,11.719
3028,350.34149,15.437,349.33422,15.437
3029,351.04068,1.107,350.0334,1.107
3030,351.18628,2.44,350.179,2.44
3031,351.21188,8.677,350.20461,8.677
3032,351.2501,10.67,350.2428,10.67
3033,351.2509,9.268333333,350.2436,9.268333333
3034,351.34418,19.621,350.3369,19.621
3035,351.931,1.048,350.92372,1.048
3036,351.93112,0.867,350.92385,0.867
3037,352.05487,0.937,351.04759,0.937
3038,352.05493,0.836,351.04766,0.836
3039,352.09644,13.604,351.08916,13.604
3040,352.1475,4.23,351.1402,4.23
3041,352.1598,2.755,351.1525,2.755
3042,352.2955,6.584,351.28823,6.584
3043,352.32071,16.89,351.31343,16.89
3044,352.87631,0.718,329.88709,0.718
3045,352.89725,28.888,351.88997,28.888
3046,352.89752,0.722,351.89025,0.722
3047,353.1163,8.083,352.10903,8.083
3048,353.11661,5.873,352.10933,5.873
3049,353.11664,5.936,352.10936,5.936
3050,353.187,7.325,352.1797,7.325
3051,353.26611,17.427,352.25884,17.427
3052,353.82867,29.071,352.8214,29.071
3053,353.87921,0.792,352.87193,0.792
3054,353.8808,28.996,352.87352,28.996
3055,353.89035,0.733,352.88307,0.733
3056,354.02448,0.733,353.0172,0.733
3057,354.18427,5.907,353.17699,5.907
3058,354.33633,17.672,353.32906,17.672
3059,354.33636,17.788,353.32909,17.788
3060,354.3728,21.957,353.36553,21.957
3061,354.37283,21.399,353.36556,21.399
3062,354.75906,0.763,353.75179,0.763
3063,354.93161,29.023,353.92433,29.023
3064,355.063,5.528333333,354.0557,5.528333333
3065,355.06342,6.107,354.05614,6.107
3066,355.0874,1.031,354.08013,1.031
3067,355.08746,1.025,332.09824,1.025
3068,355.1173,11.66666667,354.11,11.66666667
3069,355.27005,3.735,354.26277,3.735
3070,355.27005,3.861,354.26277,3.861
3071,355.2834,16.67,354.2761,16.67
3072,355.87592,28.989,313.84209,28.989
3073,355.97443,0.637,354.96715,0.637
3074,355.97455,0.619,709.93454,0.619
3075,356.014,4.02,355.0067,4.02
3076,356.0381,4.181666667,355.0308,4.181666667
3077,356.07709,9.034,355.06981,9.034
3078,356.21756,2.384,355.21028,2.384
3079,356.27921,19.889,355.27193,19.889
3080,356.29327,21.431,710.57199,21.431
3081,356.31561,17.398,355.30834,17.398
3082,356.90524,0.701,355.89797,0.701
3083,357.0983,9.173333333,356.091,9.173333333
3084,357.12894,1.015,356.12166,1.015
3085,357.18933,4.932,356.18205,4.932
3086,357.23547,6.234,356.2282,6.234
3087,357.30124,22.087,712.58792,22.087
3088,357.82324,29,356.81597,29
3089,358.0101,4.02,357.0028,4.02
3090,358.0854,11.995,357.0781,11.995
3091,358.1527,4.185,357.1454,4.185
3092,358.20087,14.978,357.19359,14.978
3093,358.24332,4.63,357.23604,4.63
3094,358.26965,5.162,357.26238,5.162
3095,358.26978,4.921,357.2625,4.921
3096,358.28183,11.259,375.28512,11.259
3097,358.36755,15.137,357.36028,15.137
3098,358.7291,0.793,357.72182,0.793
3099,358.84256,0.727,357.83528,0.727
3100,358.86319,0.725,357.85591,0.725
3101,358.92963,0.675,357.92235,0.675
3102,358.9582,12.74,357.9509,12.74
3103,359.09961,0.764,358.09233,0.764
3104,359.1154,0.741666667,358.1081,0.741666667
3105,359.16379,13.936,358.15651,13.936
3106,359.1885,7.473333333,358.1812,7.473333333
3107,359.21707,7.495,358.20979,7.495
3108,359.24384,17.422,716.47312,17.422
3109,359.25378,6.724,358.24651,6.724
3110,359.28815,11.259,358.28087,11.259
3111,359.31546,18.699,358.30818,18.699
3112,359.31567,18.9,358.3084,18.9
3113,359.81851,28.997,358.81124,28.997
3114,359.83527,0.789,358.82799,0.789
3115,360.1728,4.368333333,359.1655,4.368333333
3116,360.19006,1.877,359.18279,1.877
3117,360.19016,3.371,359.18288,3.371
3118,360.29755,13.032,359.29027,13.032
3119,361.1559,7.785,360.1486,7.785
3120,361.1962,4.863,360.18892,4.863
3121,361.1992,6.698333333,360.1919,6.698333333
3122,361.2016,7.611666667,360.1943,7.611666667
3123,361.2042,7.591666667,360.1969,7.591666667
3124,361.23257,7.651,360.2253,7.651
3125,361.23285,7.137,360.22557,7.137
3126,361.27325,14.207,360.26598,14.207
3127,361.30344,13.032,378.30672,13.032
3128,361.30344,13.032,360.29616,13.032
3129,361.30359,11.824,378.30688,11.824
3130,361.30365,15.053,360.29637,15.053
3131,361.31348,12.774,360.3062,12.774
3132,361.3136,12.536,360.30632,12.536
3133,362.0077,1.631666667,361.0004,1.631666667
3134,362.1461,3.833333333,361.1388,3.833333333
3135,362.1506,3.83,361.1433,3.83
3136,362.22787,5.335,361.2206,5.335
3137,362.22791,5.8,361.22063,5.8
3138,362.22806,3.277,361.22078,3.277
3139,362.22809,2.684,361.22081,2.684
3140,362.2323,8.894,361.22502,8.894
3141,362.8526,28.992,361.84532,28.992
3142,362.92606,28.911,361.91878,28.911
3143,362.92621,0.699,361.91893,0.699
3144,363.1073,14.76833333,362.1,14.76833333
3145,363.1428,3.56,362.1355,3.56
3146,363.15472,1.007,362.14745,1.007
3147,363.21204,7.398,362.20476,7.398
3148,363.217,7.571666667,362.2097,7.571666667
3149,363.28912,15.178,362.28185,15.178
3150,363.3212,11.535,340.332,11.535
3151,363.37302,17.604,362.36574,17.604
3152,363.74625,19.048,725.47794,19.048
3153,364.01221,0.726,363.00493,0.726
3154,364.05319,0.729,363.04592,0.729
3155,364.70239,3.882,727.39023,3.882
3156,364.78766,0.737,363.78038,0.737
3157,364.80859,0.73,363.80132,0.73
3158,364.82935,0.725,363.82207,0.725
3159,365.1014,0.71,342.1122,0.71
3160,365.1014,0.71,342.1122,0.71
3161,365.1044,0.603333333,342.1152,0.603333333
3162,365.30237,18.564,364.29509,18.564
3163,365.3201,17.35,364.31282,17.35
3164,365.32379,18.903,364.31651,18.903
3165,365.85327,0.79,364.84599,0.79
3166,366.04034,0.849,365.03307,0.849
3167,366.04068,1.031,365.0334,1.031
3168,366.1082,1.626666667,365.1009,1.626666667
3169,366.13275,1.029,365.12547,1.029
3170,366.33649,19.796,365.32921,19.796
3171,366.3728,19.907,365.36553,19.907
3172,366.37286,21.194,365.36559,21.194
3173,366.78491,0.738,365.77764,0.738
3174,367.13284,15.194,366.12557,15.194
3175,367.27023,5.492,366.26296,5.492
3176,367.31818,19.621,366.3109,19.621
3177,367.33563,18.564,366.32836,18.564
3178,367.33591,20.553,366.32863,20.553
3179,368.02872,0.834,367.02144,0.834
3180,368.2214,6.05,367.2141,6.05
3181,368.38831,22.642,367.38103,22.642
3182,368.38846,21.96,367.38118,21.96
3183,368.87155,0.721,367.86427,0.721
3184,368.88443,28.988,367.87715,28.988
3185,368.89243,0.716,367.88515,0.716
3186,369.1144,1.07,346.1252,1.07
3187,369.12836,0.691,368.12108,0.691
3188,369.1343,11.13,368.127,11.13
3189,369.28571,5.552,368.27843,5.552
3190,369.28601,3.699,368.27873,3.699
3191,369.35129,28.45,368.34401,28.45
3192,369.35132,18.289,368.34404,18.289
3193,369.35156,21.52,368.34429,21.52
3194,370.0791,7.328333333,369.0718,7.328333333
3195,370.1317,3.731666667,369.1244,3.731666667
3196,370.23242,3.838,369.22515,3.838
3197,370.36768,19.989,369.3604,19.989
3198,370.40414,17.886,369.39687,17.886
3199,370.741,0.766,369.73372,0.766
3200,370.75357,0.758,369.74629,0.758
3201,370.88577,28.991,369.8785,28.991
3202,371.10095,1.537,370.09368,1.537
3203,371.10098,2.24,370.09371,2.24
3204,371.14478,1.026,370.1375,1.026
3205,371.16238,16.134,370.15511,16.134
3206,371.22858,19.039,370.2213,19.039
3207,371.31552,20.731,370.30824,20.731
3208,371.31552,21.012,370.30824,21.012
3209,371.31564,21.511,370.30837,21.511
3210,371.44571,29.036,370.43843,29.036
3211,371.73166,19.038,370.72438,19.038
3212,372.0834,1.077,371.07613,1.077
3213,372.08783,0.758,371.08055,0.758
3214,372.2453,11.47166667,371.238,11.47166667
3215,372.259,3.938,371.25173,3.938
3216,372.25912,5.326,371.25185,5.326
3217,372.2854,4.847,371.27812,4.847
3218,372.28555,4.527,371.27828,4.527
3219,372.29733,13.237,371.29006,13.237
3220,372.31052,13.216,371.30324,13.216
3221,372.73282,19.041,743.45108,19.041
3222,372.75113,0.762,371.74385,0.762
3223,372.8815,28.987,371.87422,28.987
3224,373.1559,7.975,372.1486,7.975
3225,373.2081,1.048,372.20082,1.048
3226,373.28,10.65166667,372.2727,10.65166667
3227,373.34222,16.133,372.33495,16.133
3228,374.03693,0.829,373.02965,0.829
3229,374.03693,0.917,373.02965,0.917
3230,374.10541,10.166,373.09813,10.166
3231,374.1467,10.905,373.1394,10.905
3232,374.2623,5.581666667,373.255,5.581666667
3233,374.73502,0.766,373.72774,0.766
3234,374.78256,0.773,373.77529,0.773
3235,374.81622,0.729,373.80895,0.729
3236,374.83728,0.724,373.83,0.724
3237,374.85809,0.718,373.85082,0.718
3238,375.2176,8.466666667,374.2103,8.466666667
3239,375.24835,7.948,374.24108,7.948
3240,375.31931,15.321,392.32259,15.321
3241,375.32932,13.215,374.32204,13.215
3242,376.1507,7.83,375.1434,7.83
3243,376.1618,4.8,375.1545,4.8
3244,376.34174,18.903,375.33446,18.903
3245,376.9285,0.805,375.92122,0.805
3246,377.06949,0.86,354.08027,0.86
3247,377.14526,3.882,376.13799,3.882
3248,377.1473,3.448333333,376.14,3.448333333
3249,377.2124,15.10833333,376.2051,15.10833333
3250,377.2149,9.501666667,376.2076,9.501666667
3251,377.22748,14.838,752.4404,14.838
3252,377.22852,18.569,376.22124,18.569
3253,377.26746,1.012,376.26018,1.012
3254,377.29846,12.391,376.29119,12.391
3255,377.29852,9.908,376.29125,9.908
3256,377.29868,11.258,376.2914,11.258
3257,377.32339,20.72,376.31612,20.72
3258,377.74893,21.865,753.48331,21.865
3259,378.13275,1.352,377.12547,1.352
3260,378.20059,4.213,377.19332,4.213
3261,378.24243,20.422,377.23516,20.422
3262,378.24252,20.419,754.47049,20.419
3263,378.2886,18.905,754.56266,18.905
3264,378.29758,17.432,377.2903,17.432
3265,378.73441,23.292,755.45426,23.292
3266,378.82434,0.797,377.81706,0.797
3267,378.90015,0.699,377.89287,0.699
3268,379.20691,5.123,378.19963,5.123
3269,379.20694,2.925,378.19966,2.925
3270,379.20697,5.994,378.19969,5.994
3271,379.25061,21.159,756.48667,21.159
3272,379.31439,13.032,396.31768,13.032
3273,379.72406,21.276,757.43357,21.276
3274,379.91614,28.845,378.90886,28.845
3275,380.11194,1.065,379.10466,1.065
3276,380.11197,0.862,379.10469,0.862
3277,380.11197,1.496,379.10469,1.496
3278,380.112,0.945,379.1047,0.945
3279,380.16354,8.171,379.15627,8.171
3280,380.1794,6.696666667,379.1721,6.696666667
3281,380.255,12.50666667,379.2477,12.50666667
3282,380.33679,16.163,379.32952,16.163
3283,380.76953,0.753,379.76225,0.753
3284,380.97009,0.802,379.96282,0.802
3285,381.10007,5.326,760.18558,5.326
3286,381.1119,7.305,380.1046,7.305
3287,381.1696,18.26,380.1623,18.26
3288,381.29724,18.904,380.28996,18.904
3289,381.35129,21.359,380.34401,21.359
3290,381.35132,21.069,380.34404,21.069
3291,381.84793,0.794,380.84065,0.794
3292,382.26981,3.679,381.26253,3.679
3293,382.33133,18.057,381.32405,18.057
3294,382.36768,21.036,381.3604,21.036
3295,382.40405,22.721,381.39678,22.721
3296,382.76672,0.77,381.75945,0.77
3297,382.83679,28.992,381.82952,28.992
3298,382.86548,0.716,381.8582,0.716
3299,382.86554,0.882,359.87632,0.882
3300,382.92664,29.034,381.91936,29.034
3301,383.20352,15.567,360.2143,15.567
3302,383.30136,4.04,382.29408,4.04
3303,383.33047,13.832,382.3232,13.832
3304,383.33072,17.347,382.32344,17.347
3305,383.33075,17.35,400.33404,17.35
3306,383.36682,21.928,382.35954,21.928
3307,383.36691,22.269,382.35964,22.269
3308,383.78879,21.144,382.78151,21.144
3309,383.84531,0.785,382.83803,0.785
3310,384.1167,1.271666667,383.1094,1.271666667
3311,384.34717,18.708,383.33989,18.708
3312,385.1306,0.638333333,384.1233,0.638333333
3313,385.1366,1.03,384.12932,1.03
3314,385.17786,17.203,384.17058,17.203
3315,385.236,12.595,384.2287,12.595
3316,385.28064,3.557,384.27336,3.557
3317,385.33243,23.69,384.32515,23.69
3318,385.3458,20.78,384.3385,20.78
3319,385.34601,17.499,384.33873,17.499
3320,385.3461,18.575,384.33882,18.575
3321,385.34619,16.88,384.33891,16.88
3322,385.72412,22.392,384.71684,22.392
3323,385.74789,20.138,384.74062,20.138
3324,385.75378,22.143,384.74651,22.143
3325,385.87524,0.658,384.86797,0.658
3326,386.1317,4.876666667,385.1244,4.876666667
3327,386.27481,18.9,385.26753,18.9
3328,386.30084,5.002,385.29357,5.002
3329,386.71469,0.77,385.70741,0.77
3330,386.73178,21.725,771.44901,21.725
3331,386.73181,22.964,771.44907,22.964
3332,386.73193,21.723,385.72466,21.723
3333,386.75009,22.49,771.48563,22.49
3334,386.92459,0.686,385.91731,0.686
3335,387.22949,21.007,386.22222,21.007
3336,387.22958,21.005,772.44461,21.005
3337,387.27512,18.901,772.53568,18.901
3338,387.31006,16.75,386.30278,16.75
3339,387.31009,15.271,386.30281,15.271
3340,387.88208,0.791,386.8748,0.791
3341,387.9282,10.59833333,369.8944,10.59833333
3342,388.22592,8.383,387.21865,8.383
3343,388.25397,4.351,370.22014,4.351
3344,388.25397,4.358,387.24669,4.358
3345,388.27258,18.903,774.53061,18.903
3346,388.31833,20.799,387.31105,20.799
3347,388.71893,22.178,775.42331,22.178
3348,388.71893,22.183,387.71166,22.183
3349,389.33472,16.192,406.338,16.192
3350,389.33487,16.19,388.32759,16.19
3351,389.34488,13.987,388.3376,13.987
3352,389.72659,22.684,777.43863,22.684
3353,390.01071,0.83,389.00344,0.83
3354,390.1534,5.495,389.1461,5.495
3355,390.3551,18.887,389.34783,18.887
3356,390.35513,18.708,389.34786,18.708
3357,390.51572,1.929,389.50844,1.929
3358,390.75653,0.76,389.74925,0.76
3359,390.79837,0.739,389.79109,0.739
3360,390.83197,0.717,389.82469,0.717
3361,391.27002,5.78,390.26274,5.78
3362,391.283,19.95,390.2757,19.95
3363,391.28409,20.76,390.27681,20.76
3364,391.2849,20.22,390.2776,20.22
3365,391.31418,13.234,390.3069,13.234
3366,391.77747,21.156,781.54038,21.156
3367,391.92386,0.8,390.91658,0.8
3368,392.22903,5.034,391.22176,5.034
3369,392.73184,21.668,391.72457,21.668
3370,392.74237,22.151,391.73509,22.151
3371,392.75055,29.01,391.74327,29.01
3372,392.75558,20.661,391.74831,20.661
3373,392.90244,0.799,391.89516,0.799
3374,393.1676,5.041666667,392.1603,5.041666667
3375,393.209,8.646666667,392.2017,8.646666667
3376,393.209,8.646666667,392.2017,8.646666667
3377,393.21289,5.68,392.20561,5.68
3378,393.22256,5.992,392.21529,5.992
3379,393.24112,22.153,392.23384,22.153
3380,393.24808,22.309,784.4816,22.309
3381,393.28552,11.682,375.2517,11.682
3382,393.2973,20.723,392.29003,20.723
3383,393.2984,13.10833333,392.2911,13.10833333
3384,393.7399,22.153,785.46524,22.153
3385,394.09119,15.181,393.08391,15.181
3386,394.25555,22.279,393.24828,22.279
3387,394.30289,13.393,393.29561,13.393
3388,394.33792,23.736,393.33064,23.736
3389,394.35245,16.973,393.34517,16.973
3390,394.87405,0.699,393.86678,0.699
3391,395.12784,15.181,394.12056,15.181
3392,395.1398,11.33333333,394.1325,11.33333333
3393,395.20844,3.547,788.40232,3.547
3394,395.22009,18.396,394.21282,18.396
3395,395.30902,11.966,394.30174,11.966
3396,395.30933,11.259,394.30205,11.259
3397,395.3259,20.47,394.3186,20.47
3398,395.33786,1.049,394.33058,1.049
3399,395.367,21.954,394.35973,21.954
3400,395.86386,0.788,394.85658,0.788
3401,396.00952,0.791,395.00224,0.791
3402,396.0439,4.15,395.0366,4.15
3403,396.08618,15.197,395.07891,15.197
3404,396.1483,4.558333333,395.141,4.558333333
3405,396.34082,13.027,395.33354,13.027
3406,396.74368,0.772,395.73641,0.772
3407,396.7644,0.751,395.75713,0.751
3408,397.18674,5.693,396.17946,5.693
3409,397.33249,23.262,792.65042,23.262
3410,397.3463,21.61,396.339,21.61
3411,397.3465,21.34,396.3392,21.34
3412,397.34964,17.433,396.34236,17.433
3413,397.72427,22.365,793.43399,22.365
3414,397.91074,0.802,396.90346,0.802
3415,398.23898,18.356,397.23171,18.356
3416,398.26218,21.865,397.2549,21.865
3417,398.26233,21.859,794.5101,21.859
3418,398.34021,23.742,794.66587,23.742
3419,398.3403,10.54833333,397.333,10.54833333
3420,398.34045,29.01,397.33318,29.01
3421,398.34048,29.018,794.66642,29.018
3422,398.73193,22.581,397.72466,22.581
3423,398.74088,0.769,397.7336,0.769
3424,398.76599,21.154,397.75871,21.154
3425,398.89041,0.721,397.88313,0.721
3426,399.0755,8.32,398.0682,8.32
3427,399.14444,0.648,199.06858,0.648
3428,399.14465,0.652,398.13738,0.652
3429,399.14471,0.805,398.13744,0.805
3430,399.24307,3.635,1194.70739,3.635
3431,399.24789,23.283,398.24062,23.283
3432,399.25018,15.303,398.24291,15.303
3433,399.2597,21.157,398.25243,21.157
3434,399.26251,21.861,796.51047,21.861
3435,399.34784,29.012,796.68113,29.012
3436,399.34802,29.012,398.34075,29.012
3437,399.73981,23.129,797.46506,23.129
3438,399.75815,23.222,398.75087,23.222
3439,399.90564,0.795,398.89836,0.795
3440,400.1425,4.941666667,399.1352,4.941666667
3441,400.20758,3.457,399.2003,3.457
3442,400.24765,21.924,399.24037,21.924
3443,400.2598,23.229,798.50504,23.229
3444,400.26538,21.152,798.51621,21.152
3445,400.28024,13.343,399.27297,13.343
3446,400.34177,14.54,399.33449,14.54
3447,400.74713,21.925,399.73985,21.925
3448,400.74747,22.544,799.48038,22.544
3449,400.74756,23.66,799.48056,23.66
3450,400.74792,29.006,799.4813,29.006
3451,400.76599,23.199,799.51743,23.199
3452,400.77155,21.388,799.52854,21.388
3453,400.80594,0.731,377.81672,0.731
3454,400.806,0.733,399.79872,0.733
3455,400.82718,0.73,399.8199,0.73
3456,400.93835,0.659,399.93108,0.659
3457,401.1985,9.651666667,400.1912,9.651666667
3458,401.22668,2.527,800.43882,2.527
3459,401.24542,21.926,800.47629,21.926
3460,401.24747,17.424,400.24019,17.424
3461,401.26367,22.668,800.51279,22.668
3462,401.3404,18.47,400.3331,18.47
3463,401.341,18.356,400.33373,18.356
3464,401.34122,18.984,400.33394,18.984
3465,401.3415,16.73,400.3342,16.73
3466,401.342,17.27,400.3347,17.27
3467,401.72672,22.485,801.43888,22.485
3468,401.76639,23.137,801.51822,23.137
3469,401.82022,0.799,400.81294,0.799
3470,401.91321,0.784,400.90593,0.784
3471,401.93704,28.88,400.92977,28.88
3472,402.1082,9.275,401.1009,9.275
3473,402.177,5.596666667,401.1697,5.596666667
3474,402.26935,5.015,401.26207,5.015
3475,402.33017,13.032,401.32289,13.032
3476,402.6889,0.771,401.68163,0.771
3477,402.73434,22.707,803.45414,22.707
3478,402.82129,29.008,401.81401,29.008
3479,403.2145,9.76,402.2072,9.76
3480,403.2147,9.293333333,402.2074,9.293333333
3481,403.23251,16.87,402.22524,16.87
3482,403.3611,15.22,402.3538,15.22
3483,403.74231,23.394,805.47007,23.394
3484,403.85599,0.789,402.84871,0.789
3485,403.9624,0.877,402.95513,0.877
3486,404.00247,0.693,402.9952,0.693
3487,404.0359,5.896666667,403.0286,5.896666667
3488,404.20306,3.195,806.39157,3.195
3489,404.30038,17.725,403.29311,17.725
3490,404.68607,0.766,403.67879,0.766
3491,404.81613,29.011,403.80885,29.011
3492,404.92258,0.699,403.9153,0.699
3493,405.1271,10.40833333,404.1198,10.40833333
3494,405.14331,1.004,404.13603,1.004
3495,405.1839,12.87,404.1766,12.87
3496,405.2289,9.401666667,404.2216,9.401666667
3497,405.56396,2.868,809.11338,2.868
3498,405.74973,22.357,404.74245,22.357
3499,405.8233,28.996,404.81603,28.996
3500,405.82355,29.001,363.78972,29.001
3501,405.86163,0.789,404.85436,0.789
3502,405.89243,0.781,404.88515,0.781
3503,406.24954,22.35,405.24227,22.35
3504,406.25305,19.33,405.24578,19.33
3505,406.27945,15.565,405.27217,15.565
3506,406.33777,23.223,405.33049,23.223
3507,406.7478,22.349,811.48105,22.349
3508,406.75775,22.905,405.75047,22.905
3509,406.77231,0.736,405.76503,0.736
3510,406.79306,0.732,405.78578,0.732
3511,406.79312,0.732,383.8039,0.732
3512,407.2223,3.553333333,406.215,3.553333333
3513,407.22861,7.027,406.22133,7.027
3514,407.24536,22.973,812.47617,22.973
3515,407.25717,22.826,406.2499,22.826
3516,407.25729,22.912,406.25002,22.912
3517,407.26318,22.627,406.25591,22.627
3518,407.26337,23.05,406.25609,23.05
3519,407.2797,9.856666667,406.2724,9.856666667
3520,407.34564,23.762,406.33837,23.762
3521,407.75552,22.914,813.49649,22.914
3522,408.24533,22.98,407.23805,22.98
3523,408.27127,23.029,814.52799,23.029
3524,408.29276,15.054,407.28548,15.054
3525,408.30807,18.326,407.3008,18.326
3526,408.30807,18.554,407.3008,18.554
3527,408.31067,3.625,407.30339,3.625
3528,408.32327,14.223,407.316,14.223
3529,409.1515,8.793333333,408.1442,8.793333333
3530,409.1819,8.835,408.1746,8.835
3531,409.1832,19.859,408.17592,19.859
3532,409.18671,2.454,408.17943,2.454
3533,409.27118,20.728,408.2639,20.728
3534,409.2713,20.729,816.52805,20.729
3535,409.32477,13.235,408.31749,13.235
3536,409.38235,21.885,408.37508,21.885
3537,409.38272,22.303,408.37544,22.303
3538,409.75266,22.883,817.49076,22.883
3539,410.10184,15.19,409.09456,15.19
3540,410.22232,18.401,409.21504,18.401
3541,410.25333,1.131,409.24605,1.131
3542,410.37762,21.511,409.37035,21.511
3543,410.47174,17.514,409.46446,17.514
3544,410.73184,22.542,819.44913,22.542
3545,410.75012,22.63,409.74285,22.63
3546,410.83487,0.724,193.92282,0.724
3547,410.85605,0.726,409.84877,0.726
3548,411.2196,5.663333333,410.2123,5.663333333
3549,411.35776,14.425,410.35048,14.425
3550,411.73978,23.104,821.465,23.104
3551,411.758,22.638,821.50144,22.638
3552,411.83777,0.794,410.83049,0.794
3553,411.94128,0.729,410.93401,0.729
3554,412.08173,15.192,411.07445,15.192
3555,412.2825,18.352,411.27522,18.352
3556,412.33585,11.25,411.32857,11.25
3557,412.37814,19.907,411.37087,19.907
3558,412.37814,19.91,370.34432,19.91
3559,412.7175,0.759,411.71022,0.759
3560,412.73822,0.755,411.73094,0.755
3561,413.14102,2.959,412.13375,2.959
3562,413.24109,18.349,412.23381,18.349
3563,413.25613,1.551,824.49771,1.551
3564,413.27255,1.2,412.26528,1.2
3565,413.32349,17.436,390.33427,17.436
3566,413.77362,23.344,825.53269,23.344
3567,413.7793,22.085,825.54404,22.085
3568,413.93146,0.864,390.94224,0.864
3569,414.0222,6.833333333,413.0149,6.833333333
3570,414.21823,2.425,413.21095,2.425
3571,414.25296,22.299,826.49137,22.299
3572,414.25732,22.707,413.25005,22.707
3573,414.33212,11.819,413.32485,11.819
3574,414.35126,13.025,413.34398,13.025
3575,414.73447,22.628,827.45438,22.628
3576,414.76306,23.26,827.51157,23.26
3577,414.76331,23.207,413.75603,23.207
3578,415.128,6.563333333,414.1207,6.563333333
3579,415.13104,20.757,414.12377,20.757
3580,415.26074,22.722,828.50693,22.722
3581,415.34143,18.233,414.33415,18.233
3582,415.7424,23.187,829.47025,23.187
3583,415.75272,20.675,829.49088,20.675
3584,416.06668,0.726,415.0594,0.726
3585,416.2798,9.343333333,415.2725,9.343333333
3586,416.28513,4.352,415.27785,4.352
3587,416.37292,20.707,415.36565,20.707
3588,416.7327,0.757,393.74348,0.757
3589,416.75021,23.39,831.48587,23.39
3590,416.77957,0.735,415.77229,0.735
3591,416.80124,0.73,415.79396,0.73
3592,416.82178,0.728,393.83256,0.728
3593,416.8219,0.728,415.81462,0.728
3594,417.1174,3.846666667,416.1101,3.846666667
3595,417.2294,10.255,416.2221,10.255
3596,417.24524,2.395,416.23796,2.395
3597,417.336,14.248,416.32872,14.248
3598,417.35715,17.855,416.34987,17.855
3599,417.3699,21.59,416.3626,21.59
3600,417.3783,21.17,416.371,21.17
3601,417.7399,21.799,416.73262,21.799
3602,417.79419,0.79,416.78691,0.79
3603,417.84641,29.003,416.83913,29.003
3604,418.21786,6.204,417.21059,6.204
3605,418.2439,20.759,834.47324,20.759
3606,418.34991,19.795,417.34264,19.795
3607,418.74774,22.322,835.48093,22.322
3608,419.2252,10.90833333,418.2179,10.90833333
3609,419.2496,2.375,418.24233,2.375
3610,419.31509,21.692,418.30782,21.692
3611,419.31525,21.485,418.30797,21.485
3612,419.31525,21.607,418.30797,21.607
3613,419.3515,18.409,418.34422,18.409
3614,419.75543,22.553,837.49631,22.553
3615,419.76563,23.061,418.75835,23.061
3616,419.79114,0.783,418.78386,0.783
3617,420.04108,2.873,838.0676,2.873
3618,420.04114,2.94,419.03386,2.94
3619,420.08722,15.179,419.07994,15.179
3620,420.0992,8.118333333,419.0919,8.118333333
3621,420.25717,22.549,838.49979,22.549
3622,420.26492,23.063,419.25765,23.063
3623,420.76324,23.059,839.51194,23.059
3624,420.88474,0.721,419.87746,0.721
3625,421.15085,5.351,840.28714,5.351
3626,421.17468,3.25,420.16741,3.25
3627,421.17468,4.021,420.16741,4.021
3628,421.17474,3.489,420.16747,3.489
3629,421.1845,6.488333333,210.0886,6.488333333
3630,421.2536,23.1,420.24632,23.1
3631,421.25784,10.78,420.25057,10.78
3632,421.26083,23.648,840.50711,23.648
3633,421.31686,11.682,420.30959,11.682
3634,421.32455,15.05,420.31728,15.05
3635,421.73492,29.009,841.4553,29.009
3636,421.76385,23.043,841.51316,23.043
3637,421.77112,23.573,841.52768,23.573
3638,422.11038,15.195,421.10311,15.195
3639,422.30246,24.467,421.29518,24.467
3640,422.34726,16.734,421.33998,16.734
3641,422.73199,22.364,843.44944,22.364
3642,422.74661,0.737,421.73934,0.737
3643,422.75037,22.429,421.74309,22.429
3644,422.76688,0.731,421.7596,0.731
3645,422.78711,0.728,421.77983,0.728
3646,423.2211,9.431666667,422.2138,9.431666667
